ID,ID in paper,CAS,SMILES,Hydrogen evolution rate / µmol/h,EA* / V,EA / V,Sr / a.u.,Δσ / Å,H(CT) / Å,D(Δ) / a.u.,E(exciton binding) / eV,E(solvation) / eV,E(binding) / eV,S1-S0 / eV,S1-T1 / eV,pos_0,pos_1,group,fps_cluster,fps_pos0,fps_pos1,b3lypsoap_pos0,b3lypsoap_pos1,b3lyp_cluster,dft_pos0,dft_pos1,dft_cluster,num_rotatable_bounds,b3lypsoapval_pos0,b3lypsoapval_pos1
171,1,03/08/2144,O=Cc1ccc(O)c(O)c1O,0,0.958740415,-2.932459585,0.481,0.711,1.412,2.3943,1.221483537,-0.399406019,-0.494217733,3.8912,0.597741266,4.666144,5.9682627,5,3,6.924616,7.0510798,4.3490705,12.923148,4,7.7934356,7.879358,2,,2.9702294,12.26076
172,2,05/07/2321,O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,20.22317364,1.067595008,-2.985404992,0.24622,-0.644,1.262,6.8428,0.538294621,-0.526185452,-0.603324622,4.053,0.026847485,6.362239,4.1586785,1,4,5.5612535,5.1901894,5.236028,11.527292,5,8.96547,2.0271962,3,,3.348864,10.8137455
174,3,04/05/3271,COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,1.909048448,1.263281524,-2.088518476,0.7672,0.141,1.879,2.3756,0.318363544,-0.294899471,-0.760546303,3.3518,1.054449249,3.230006,5.3280616,5,4,4.563046,6.7353225,10.013519,11.04846,5,6.223962,4.8420963,2,,7.512431,12.016873
175,4,1078153-58-8,O=C(O)c1ccc(-c2cc(-c3ccc(C(=O)O)cc3)c(-c3ccc(C(=O)O)cc3)cc2-c2ccc(C(=O)O)cc2)cc1,0.051975372,1.408589832,-2.255410168,0.81078,1.067,0.862,0.0478,0.269294366,-0.684937809,-0.436595467,3.664,0.719231938,6.7324324,3.9586532,1,1,1.4205221,11.716317,5.784668,11.719313,2,0.3068223,4.6299796,5,,3.957947,10.999673
176,5,02/03/3988,O=C(c1ccc(Br)cc1)c1ccc(Br)cc1,6.774424863,1.395334177,-2.247065823,0.52997,0.854,1.222,1.8539,1.003206743,-0.195947755,-0.499122852,3.6424,0.577942433,4.7341037,3.059811,1,5,3.9585059,10.9372225,3.4815524,9.535738,1,8.964164,7.644579,2,,2.2586706,8.47033
177,6,06/04/4113,O=Cc1ccc2ncccc2c1,3.113823034,1.493109435,-2.167390565,0.47315,1.009,1.588,3.1014,0.667316066,-0.225135303,-0.462060957,3.6605,0.837977262,4.8465867,0.9407577,3,1,3.761361,8.379404,3.9876087,7.028728,2,11.523361,4.817761,3,,3.8453066,5.598535
178,7,09/05/4181,O=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,0.317312308,0.477448035,-2.729351965,0.62365,0.022,2.439,5.7652,0.300403313,-0.246749048,-0.497382961,3.2068,0.322636711,7.9933443,1.7283223,2,1,0.4759744,9.027535,7.0258293,8.166246,2,9.260327,2.1111171,3,,6.367852,7.6218247
179,8,06/02/4381,N#Cc1ccc(CCc2ccc(C#N)cc2)cc1,0,2.045900064,-2.864599936,0.80812,0.528,3.084,0.0002,0.31177166,-0.425935567,-0.400864389,4.9105,1.319917685,5.428445,-0.036343347,3,5,4.7749195,10.366514,5.9462333,6.488143,1,-1.109284,4.534552,1,,5.0484934,4.555953
181,9,02/09/7657,FC(F)(F)c1cc(Br)ccc1Br,0,1.704279575,-3.131720425,0.76911,-0.636,1.431,0.3716,0.676981624,-0.098566948,-0.36782712,4.836,1.278345785,1.986676,1.730524,4,2,9.483668,10.140431,0.78479815,10.518956,3,1.6602019,6.2017655,4,,0.3770638,7.5453463
183,10,100125-12-0,Brc1cnc2c(ccc3cc(Br)cnc32)c1,0.654679887,1.464259728,-2.480440272,0.93393,-0.224,1.37,0.3441,0.656461166,-0.264042401,-0.64728919,3.9447,1.077729931,3.2263384,2.0912771,4,3,6.4400535,9.945904,2.1921346,8.777365,4,1.8151591,5.3013554,5,,1.083222,7.5192504
184,11,100-19-6,CC(=O)c1ccc([N+](=O)[O-])cc1,0,1.764480063,-1.574919937,0.41711,1.415,1.788,5.5378,1.200436529,-0.264011733,-0.399930226,3.3394,0.35021452,3.5533185,5.765049,5,5,4.3668275,12.503832,9.765093,10.534537,1,11.290547,5.321234,3,,6.2964306,12.217976
185,12,10040-98-9,O=Cc1ccc(-n2ccnc2)cc1,1.504342077,1.331580057,-2.433919943,0.475,1.036,1.554,2.9444,0.627415917,-0.328067678,-0.49715011,3.7655,0.564415179,4.7545853,0.32368386,3,1,3.287504,10.119634,4.1278944,6.906864,2,11.345645,4.71163,3,,3.7934976,5.47554
186,13,1005771-04-9,CC(C)(C)c1cc2ccc3c(Br)cc(Br)c4ccc(c1)c2c34,0.121059858,0.943732222,-2.366167778,0.89825,-0.128,2.399,0.268,0.098915062,-0.120418982,-0.857488787,3.3099,1.292839068,7.80145,0.8606371,2,4,2.9454765,5.8258057,8.240776,8.919391,5,-3.3378973,5.2566257,1,,6.7196,9.030703
187,14,10070-92-5,O=Cc1cncnc1,0.036443442,1.452472889,-2.155027111,0.47698,0.413,1.538,2.2124,1.568495008,-0.221155868,-0.268872246,3.6075,0.49523698,3.7792156,-0.8013094,3,1,3.6031837,10.209325,6.5344677,5.040142,1,9.932618,7.462249,2,,5.7606573,3.4377367
188,15,100-83-4,O=Cc1cccc(O)c1,0,1.141303839,-2.677996161,0.47558,0.65,1.329,2.2692,0.829915179,-0.265660901,-0.313273023,3.8193,0.724794255,4.052907,5.5317492,5,3,6.0037785,9.586678,3.7238364,11.753713,4,8.294508,8.132295,2,,5.1958284,11.527533
189,16,1009-61-6,CC(=O)c1ccc(C(C)=O)cc1,5.520159642,1.408777049,-2.148122951,0.50652,-0.69,2.916,0.0015,1.287277994,-0.255760696,-0.528639252,3.5569,0.497807468,3.013363,5.866074,5,5,3.6377993,12.851675,9.342136,9.5501,1,-2.695622,3.6096003,1,,6.534594,11.426277
190,17,101-01-9,c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1,0,0.568324166,-3.684475834,0.72951,0.563,2.188,2.1526,0.417395608,-0.27439279,-0.529053451,4.2528,0.229920709,6.277593,-0.043262426,2,1,1.1002502,9.024706,6.646649,6.983509,2,6.020927,7.040253,2,,5.7787786,5.287421
191,18,101048-76-4,N#Cc1ccc(C=O)cc1F,0.10360293,1.688047636,-1.830852364,0.47328,1.065,1.59,3.3076,1.322847072,-0.274736931,-0.270748838,3.5189,0.483867854,2.9341984,1.214974,4,2,8.739268,10.478855,3.0824456,6.9558105,3,11.428554,5.834252,3,,2.7148175,5.715431
192,19,10111-08-7,O=Cc1ncc[nH]1,0.468773093,1.197809293,-2.748490707,0.48847,0.533,1.203,2.0443,1.116806889,-0.266887777,-0.419243156,3.9463,0.764787872,3.7826755,-1.0630671,3,3,7.3942156,10.079443,6.568127,5.0653877,4,8.507845,7.9168863,2,,5.854978,3.491802
193,20,1016-05-3,O=S1(=O)c2ccccc2-c2ccccc21,0.222487753,1.588788719,-2.533111281,0.80128,-0.038,1.154,0.796,0.508784338,-0.375309406,-0.562718627,4.1219,1.020502119,5.3553205,3.804119,1,4,4.2473793,7.4815464,5.9327526,11.025925,5,2.1073737,5.101557,5,,4.2484193,10.323488
194,21,1023290-12-1,O=Cc1cc(O)cc(F)c1,0,1.267837133,-2.520262867,0.47796,0.663,1.324,2.3252,0.877740004,-0.237741182,-0.42292046,3.7881,0.606423385,4.384464,5.1472983,5,3,7.17973,8.235243,2.9764943,11.267361,4,8.745744,8.365614,2,,1.3495036,10.114287
196,22,102587-98-4,Brc1cc2ccc3cc(Br)cc4ccc(c1)c2c34,0,1.156027965,-2.359772035,0.91498,0.005,1.89,0,0.08371675,-0.145406031,-0.714595524,3.5158,1.423998622,5.807927,3.2833755,1,4,2.9629836,5.780501,4.1498623,9.374288,5,-3.0179641,5.8083687,1,,2.9246955,8.508195
197,23,102664-66-4,c1ccc(Nc2cc(Nc3ccccc3)cc(Nc3ccccc3)c2)cc1,0,0.026584572,-3.971415428,0.7724,0.486,2.693,0.6795,0.45842154,-0.369742518,-0.720814801,3.998,0.758915266,6.4130964,-0.010000487,2,1,1.3875067,9.193791,6.7609205,6.959784,2,-2.4686031,6.827207,1,,5.867377,5.313324
198,24,10312-55-7,Nc1cc(C(=O)O)ccc1C(=O)O,0.108694256,0.883321588,-2.426378412,0.66404,0.535,1.571,1.6259,0.505280178,-0.320842588,0.259973118,3.3097,1.011585765,4.5826364,6.0368795,5,5,2.9090288,12.61834,4.082456,12.680458,1,6.537213,5.7220154,2,,3.3071218,12.365705
199,25,103-30-0,C(=C/c1ccccc1)\c1ccccc1,0,0.836833403,-2.841066597,0.86379,0.035,0.934,0.0001,0.269422009,-0.150112443,-0.452971343,3.6779,1.383740374,6.717709,1.2191603,2,1,2.4255865,9.325417,7.5814543,9.13991,2,0.35951915,7.143189,4,,5.98432,9.0118065
200,26,103-33-3,c1ccc(N=Nc2ccccc2)cc1,0,0.618060711,-1.968939289,0.56336,1.017,0.755,0.0007,1.370366815,-0.137285662,-0.470984159,2.587,0.803290175,5.328752,-0.12232284,3,1,2.3325257,9.283755,6.2782516,6.8444467,2,3.8402529,6.6200285,4,,5.442035,5.1813903
201,27,10338-57-5,O=Cc1ccc(N2CCCCC2)cc1,0.431314655,0.760328093,-2.980271907,0.63073,-0.015,2.167,5.156,0.232012708,-0.235949835,-0.384204088,3.7406,0.422889834,8.045006,-0.52532893,2,5,4.232483,11.643046,9.097518,7.909938,1,8.82104,2.523334,3,,7.6384277,10.586554
202,28,103438-85-3,O=Cc1ccc(F)c(O)c1,0.000355923,1.201188215,-2.651611785,0.46787,0.701,1.285,2.3713,0.919311179,-0.270076887,-0.444842126,3.8528,0.65943576,4.338773,5.117796,5,3,6.5463505,7.7328215,2.9903152,11.297595,4,8.587631,8.204007,2,,1.3551086,10.138695
203,29,1035631-57-2,CC1(C)OB(c2ccc3c4ccc(B5OC(C)(C)C(C)(C)O5)cc4n(-c4ccccc4)c3c2)OC1(C)C,0.01332698,0.587101167,-2.902798833,0.69649,0.551,1.563,1.2535,0.396314735,-0.335436416,-0.882355426,3.4899,0.597963147,8.373757,-0.4441868,2,4,3.3189383,3.4014914,10.71768,7.3611,5,5.2301774,6.6663275,2,,9.153454,9.455406
204,30,1036248-62-0,c1cc(-c2cn[nH]c2)ccc1-c1cn[nH]c1,0,0.738903246,-3.557696754,0.8188,-0.452,0.764,0.0454,0.304115771,-0.455973387,-0.471559395,4.2966,1.194946824,4.666549,-0.7306454,3,5,3.9127088,10.75608,6.3701873,5.753843,1,1.3500721,8.403854,4,,5.3247933,3.9604096
205,31,10365-94-3,N#Cc1cc(C#N)cc(C#N)c1,0.001746852,2.576433227,-2.022466773,0.94625,-0.091,1.614,0.0018,0.948826318,-0.428374625,-0.213817898,4.5989,1.221037209,2.3120055,0.40946597,4,5,6.298438,11.820765,1.0665665,5.3902946,1,0.27080426,2.7315018,5,,1.0422072,3.8945196
206,32,10386-27-3,N#Cc1ccnc(Br)c1,0.018717692,2.282071196,-2.201728804,0.66847,-0.069,1.693,3.343,0.680554531,-0.230833458,-0.230384839,4.4838,1.032854144,0.5252525,2.875956,4,3,7.5463104,11.046918,-0.38134614,8.522345,4,8.862848,5.037996,3,,-1.3111669,6.6817584
207,33,10386-84-2,Fc1c(F)c(-c2c(F)c(F)c(Br)c(F)c2F)c(F)c(F)c1Br,0,1.997993003,-2.600006997,0.81158,-0.706,3.028,0.0005,0.598839653,-0.114765835,-0.461573296,4.598,0.455703015,0.40146625,0.67435294,4,2,11.592667,8.580622,-0.3628563,6.302438,3,-2.3276348,3.826625,1,,-0.14034499,5.0000944
208,34,10387-13-0,ClCc1c2ccccc2c(CCl)c2ccccc12,0,0.936873327,-1.919726673,0.87722,-0.011,0.839,0.056,0.164460024,-0.249484627,-0.552567079,2.8566,1.210577675,7.0282793,2.5321348,1,4,2.850133,7.2550225,6.2546134,9.875033,5,0.3910291,6.824812,4,,4.983656,8.941365
209,35,10466-37-2,N#Cc1ccc(Cc2ccc(C#N)cc2)cc1,0,2.045019449,-2.797980551,0.82116,0.386,1.194,0.4546,0.346764225,-0.413318885,-0.407237073,4.843,1.178974308,5.471416,0.27405062,3,5,4.8162684,10.395908,5.5837073,6.640069,1,0.96937555,4.04061,5,,4.647088,4.6299524
210,36,104-88-1,O=Cc1ccc(Cl)cc1,0.964256927,1.316961717,-2.453538283,0.4774,0.783,1.374,2.5547,1.329202468,-0.168234869,-0.358683861,3.7705,0.502257277,4.240797,4.683516,5,5,4.990439,11.476174,2.725886,10.969333,1,10.085703,7.840531,2,,1.2116572,9.8224125
211,37,105-07-7,N#Cc1ccc(C=O)cc1,0.136118255,1.60387671,-1.94402329,0.47051,1.083,1.574,3.3245,1.418633305,-0.278482676,-0.308296166,3.5479,0.477853258,4.38696,1.053408,3,5,5.2921605,11.646267,3.5567296,6.9660025,1,11.395902,5.888024,3,,3.2985725,5.5442867
212,38,1054484-40-0,Nc1c(Br)cnc(Cl)c1Br,0,1.366281587,-3.356318413,0.75525,-0.125,1.398,1.8045,0.685986016,-0.202197646,-0.431535607,4.7226,0.316517216,1.0152829,2.680165,4,2,9.271092,9.314029,0.04677722,9.424204,3,4.614092,7.8264494,4,,-1.219091,7.607127
213,39,105598-27-4,N#Cc1nc2c3nc(C#N)c(C#N)nc3c3nc(C#N)c(C#N)nc3c2nc1C#N,0,3.042518006,-0.517781994,0.59304,0.369,2.375,0.3049,0.636955405,-0.961807617,-0.431080119,3.5603,0.471052365,1.9283109,0.3252266,4,3,8.292449,11.506098,0.6656761,5.474854,4,-1.0522195,2.3709292,1,,0.708088,3.87233
214,40,105942-08-3,N#Cc1ccc(Br)cc1F,0,2.186868731,-2.621431269,0.79893,-0.137,1.943,1.4276,0.483424639,-0.202235742,-0.273242085,4.8083,1.542366416,2.108546,1.4420946,4,2,8.991738,10.421234,0.7849662,6.9105062,3,2.8141503,4.3769455,5,,0.684088,5.852837
215,41,10602-00-3,C#Cc1ccc(C(=O)O)cc1,0,1.901801754,-2.536598246,0.78285,0.229,2.364,3.2675,0.375046177,-0.218981522,-0.086811687,4.4384,1.553667732,4.723541,4.7376995,5,5,5.243098,11.809296,5.675257,11.720269,1,8.44863,4.7680955,3,,4.21983,11.062004
217,42,106-37-6,Brc1ccc(Br)cc1,0,1.372683398,-3.692016602,0.83477,-0.594,1.648,0.0002,0.791445506,-0.089297146,-0.334289125,5.0647,1.396182959,2.4135146,2.7008092,4,5,4.202216,11.198962,1.4058508,10.460406,1,1.2852395,6.4380665,4,,1.3847461,8.2629385
218,43,106-50-3,Nc1ccc(N)cc1,0,-0.197046881,-4.445146881,0.71522,-0.505,0.751,0.194,0.629686017,-0.299937098,-0.22994358,4.2481,1.142740993,4.6602807,-1.3595966,3,5,4.873057,12.479434,7.2303805,5.8848763,1,1.6281388,8.983362,4,,6.104121,4.1275554
219,44,1074-24-4,Cc1cc(Br)c(C)cc1Br,0,1.329819868,-3.718280132,0.91069,-0.362,1.606,0.0042,0.64673311,-0.079427336,-0.387766179,5.0481,1.452113609,6.7444444,0.5978356,2,2,9.017553,8.023034,9.631775,8.295527,3,1.2419403,6.530596,4,,7.6226897,9.042252
220,45,1081-34-1,c1csc(-c2ccc(-c3cccs3)s2)c1,0,0.483884667,-2.486615333,0.83458,-0.09,1.079,0.0945,0.223824711,-0.168301346,-0.540031414,2.9705,1.15285761,4.256588,2.3594418,1,3,5.3727064,8.669872,2.0410135,7.7858887,4,-0.06994686,7.0627007,4,,1.8288153,6.1680255
221,46,108-45-2,Nc1cccc(N)c1,0,0.050813323,-4.720386677,0.82711,-0.236,1.179,0.4394,0.728909455,-0.303004438,-0.259681564,4.7712,1.04305498,4.7338204,-1.3294312,3,3,6.645603,12.161778,7.1911616,5.8888664,4,1.7563634,8.748144,4,,6.108109,4.1992164
222,47,108-78-1,Nc1nc(N)nc(N)n1,0,0.920473568,-4.693626432,0.81601,-0.191,1.217,0.0234,1.222981442,-0.375033484,-0.050295913,5.6141,0.708388698,3.5064664,-0.99761486,3,2,9.059766,9.495383,6.6937337,5.271154,3,1.6277443,8.412308,4,,5.9016027,3.508735
224,48,110677-45-7,O=Cc1ccc(-n2c3ccccc3c3ccccc32)cc1,3.930219272,0.697958714,-2.468441286,0.43829,-0.284,2.18,8.4749,0.374796295,-0.252783698,-0.693004402,3.1664,0.200911804,7.701693,2.300741,2,4,2.7749124,4.518134,6.703067,8.140725,5,9.807366,1.3023721,3,,6.150726,7.3173084
225,49,1109-15-5,Fc1c(F)c(F)c(B(c2c(F)c(F)c(F)c(F)c2F)c2c(F)c(F)c(F)c(F)c2F)c(F)c1F,0.045529621,1.969173091,-1.436326909,0.53686,-0.885,2.14,0.0235,0.487117282,-0.141767336,-0.596565643,3.4055,0.23682457,0.3320006,0.6560915,4,2,11.557202,8.593903,-0.39496174,6.343098,3,-2.55207,3.7930918,1,,-0.117530495,4.9876723
226,50,1122-91-4,O=Cc1ccc(Br)cc1,0.62420425,1.326919458,-2.435780542,0.47548,0.796,1.387,2.5707,1.20071323,-0.167845557,-0.320945805,3.7627,0.501727392,3.4270444,3.5675871,5,5,4.9760365,11.504432,2.4333887,10.466919,1,9.978775,7.910891,2,,1.154084,9.192594
227,51,1129-35-7,COC(=O)c1ccc(C#N)cc1,0,2.322248238,-2.252851762,0.42546,1.164,1.562,4.4879,0.688850202,-0.265350883,-0.403636485,4.5751,0.933751324,3.4116752,5.259605,5,5,4.7877626,12.397095,10.032007,10.99278,1,11.4186535,5.0357947,3,,7.4561424,12.061108
228,52,1133116-47-8,N#Cc1ccc(-c2ccc(C#N)nc2)cn1,0.06014756,2.234069196,-1.864130804,0.79868,0.324,0.9,0.5623,0.409924833,-0.49412352,-0.32755506,4.0982,0.975143603,2.695167,0.21782771,3,3,6.6658187,10.893176,1.4847919,4.9844556,4,0.81014925,3.0664303,5,,1.4662564,3.5877202
229,53,1141-38-4,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,0,1.450956827,-2.169743173,0.77524,0.705,1.095,0.0001,0.408829741,-0.324244164,-0.294246035,3.6207,1.173983375,5.1394086,4.9541535,5,5,2.9385653,12.844177,4.7382426,12.047794,1,0.32988787,4.5772777,5,,3.4657025,11.610025
230,54,1143-38-0,O=C1c2c(O)cccc2Cc2cccc(O)c21,0,0.779442973,-2.704457027,0.50636,0.863,1.207,2.0935,0.939644603,-0.53487783,-1.086724155,3.4839,0.454132107,5.689873,4.3644533,1,4,4.8265085,6.7710004,5.9035983,11.494164,5,7.762447,7.840032,2,,4.716834,10.975912
231,55,1150271-26-3,COC(=O)c1cc(Br)oc1Br,0,1.455750878,-3.122149122,0.61673,-0.355,1.57,3.5082,0.547786729,-0.166671389,-0.613377352,4.5779,1.445487386,2.5296679,3.6022952,4,2,9.453791,9.489805,1.8650348,10.291751,3,7.0885253,4.797343,2,,0.63659024,8.9772
233,56,116-71-2,O=c1c2ccccc2c2ccc3c4ccc5c6ccccc6c(=O)c6ccc(c7ccc1c2c73)c4c65,0.407277807,0.38888692,-1.44841308,0.83727,-0.028,1.818,1.5745,0.710412929,-0.393107229,-1.404589046,1.8373,0.770190268,6.2467523,3.6487315,1,4,4.613435,4.3207827,5.599515,10.322693,5,8.469427,3.4494386,3,,4.1442413,9.270342
234,57,117-12-4,O=C1c2cccc(O)c2C(=O)c2cccc(O)c21,0,1.273410157,-1.624889843,0.56404,0.029,1.773,0.0007,0.715486465,-0.543374395,-1.273283509,2.8983,0.392775932,5.6092043,4.5460534,1,4,4.642368,6.688227,5.1734276,11.553196,5,-2.0881798,3.5248854,1,,3.380776,10.857479
236,58,117695-55-3,OB(O)c1cc(Br)cc(Br)c1,0,1.634012847,-3.180287153,0.81165,-0.316,1.411,1.3793,0.740902678,-0.297055694,-0.643391944,4.8143,1.094830873,2.7644417,3.5070987,4,3,7.4258485,9.132293,3.2820952,12.305442,4,3.0246038,5.385158,4,,5.7496543,13.278603
237,59,118276-06-5,O=Cc1cc(F)c(O)c(F)c1,0.190808357,1.27860013,-2.58769987,0.46914,0.764,1.378,2.4818,0.995697177,-0.229434307,-0.298943029,3.8663,0.666566018,4.4941225,4.9949894,5,3,7.037928,7.72441,2.8974624,11.172448,4,8.667938,8.319445,2,,1.3381665,10.068376
238,60,118727-34-7,Nc1ccc(-c2cc(-c3ccc(N)cc3)cc(-c3ccc(N)cc3)c2)cc1,0,0.355306123,-3.611593877,0.83811,-1.231,1.734,0.054,0.387835361,-0.568400519,-0.802620969,3.9669,0.908780956,6.1849847,-0.15583833,2,1,1.6232768,11.222369,6.7956696,6.7161,2,1.3429036,9.149653,4,,5.849083,5.0957117
239,61,118-75-2,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,0,2.380362746,-0.296537254,0.59669,-0.353,1.633,0.0028,0.718757582,-0.213185025,-0.440270415,2.6769,0.720400936,4.375001,4.394265,5,2,11.053745,8.585897,2.3491693,10.704952,3,-0.99410063,2.31101,1,,0.64645225,8.497227
240,62,118-79-6,Oc1c(Br)cc(Br)cc1Br,0.013904804,1.087333043,-3.256566957,0.5492,0.607,1.721,0.6515,0.868804929,-0.137044814,-0.411086013,4.3439,0.536855003,2.2750304,3.1084526,4,2,9.205402,8.48108,1.6609288,10.2852,3,3.54658,7.281348,4,,0.6411759,8.677299
241,63,118-92-3,Nc1ccccc1C(=O)O,0.001382768,0.618603223,-3.192196777,0.67882,0.168,1.399,1.7632,0.624740459,-0.224241711,0.025395923,3.8108,0.938990452,3.6034088,5.837366,5,5,2.940272,12.231026,3.764883,12.151177,1,5.1084933,7.834967,2,,5.445673,12.245327
242,64,119001-43-3,O=Cc1ccc(N(c2ccc(C=O)cc2)c2ccc(C=O)cc2)cc1,1.456985576,0.81863016,-2.28736984,0.60032,0.93,2.073,3.5561,0.288949544,-0.457904409,-0.533621271,3.106,0.507452377,7.6640916,2.6553774,2,1,0.33398536,9.112284,6.8063965,8.36141,2,8.547635,3.7963152,3,,6.3552194,7.530312
243,65,1194-02-1,N#Cc1ccc(F)cc1,0,2.084868687,-3.080331313,0.95999,0.12,1.528,0.3393,0.610298859,-0.205123242,-0.220744416,5.1652,1.678316629,2.6987772,1.100525,4,5,5.1198254,12.250551,0.8689097,6.7956963,1,1.150591,4.210313,5,,0.7642168,5.7241144
244,66,1194-98-5,O=Cc1cc(O)ccc1O,0,0.880879416,-2.654020584,0.64814,0.04,1.515,2.7123,0.595741435,-0.390615817,-0.510729522,3.5349,1.00246002,4.409375,5.8485403,5,3,6.8756905,7.0836234,4.1358423,12.639612,4,6.887674,5.0270596,2,,3.3413546,12.25816
245,67,119-61-9,O=C(c1ccccc1)c1ccccc1,3.246451754,1.172046211,-2.508453789,0.52327,0.782,1.189,1.7609,1.17598727,-0.197898125,-0.360637173,3.6805,0.565987802,6.3485966,1.6558696,2,1,2.1228948,9.431529,7.29746,10.506805,2,8.90094,7.6752677,2,,5.621836,9.983083
246,68,119-93-7,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,0,0.15306412,-4.09013588,0.8155,-0.514,0.908,0.1112,0.275096036,-0.340687925,-0.415648818,4.2432,1.21420788,6.6677694,-0.5740355,2,4,4.444101,5.484551,8.271954,7.4131875,5,1.5490481,8.960773,4,,7.1048594,9.634008
247,69,120077-69-2,O=Cc1ccc(Br)c(Cl)c1,1.454059262,1.469002303,-2.258397697,0.47375,0.776,1.448,2.6027,1.117896596,-0.16838679,-0.458031405,3.7274,0.504206341,3.5770671,3.7947454,5,3,6.491663,7.7110357,2.2904484,10.648498,4,9.849528,8.020086,2,,1.0065807,9.27206
248,70,120-12-7,c1ccc2cc3ccccc3cc2c1,0,0.60768643,-2.56181357,0.9005,0.052,0.982,0,0.210262128,-0.129823643,-0.508503251,3.1695,1.359615434,6.8815937,2.4714136,1,4,3.5702314,7.431302,6.309776,9.394284,5,0.07504658,7.073895,4,,4.9217386,8.449504
249,71,1204-60-0,O=Cc1cccc(-c2ccccc2)c1,3.144626224,1.217654667,-2.581945333,0.50282,0.355,1.262,2.1281,0.648611156,-0.204475831,-0.458483582,3.7996,0.506972451,6.413893,1.7169628,2,1,3.3346872,9.112092,7.284366,10.500602,2,8.694396,8.457516,2,,5.523085,9.938325
250,72,120-61-6,COC(=O)c1ccc(C(=O)OC)cc1,0.083799714,2.182976133,-2.373723867,0.75323,0.784,1.529,0.0002,0.754464555,-0.231994918,-0.632140667,4.5567,0.907901297,2.8636994,6.3751287,5,5,3.0297115,13.449284,10.200836,10.725545,1,0.003110748,3.803834,5,,6.9502807,12.786456
251,73,1206487-35-5,Nc1nnc(Br)cc1Br,0.01476659,1.311818952,-2.611381048,0.55544,0.242,1.15,2.2374,0.740336268,-0.278379762,-0.459695527,3.9232,0.308199265,1.1167817,2.5059526,4,2,9.073443,9.32857,0.08186912,9.400851,3,8.745687,8.504589,2,,-1.1344409,7.5345793
252,74,120-72-9,c1ccc2[nH]ccc2c1,0,0.641688431,-4.110711569,0.79769,0.073,1.615,1.9242,0.456568382,-0.198394486,-0.305667824,4.7524,1.454151926,5.3216853,-0.02356657,3,4,3.4781828,7.9803925,6.515307,7.0149684,5,5.0247574,8.113751,2,,5.836296,5.3350253
253,75,1210-12-4,N#Cc1c2ccccc2cc2ccccc12,0.294476222,1.004442487,-1.939957513,0.86472,-0.164,1.604,0.01,0.184052712,-0.226126719,-0.584030858,2.9444,1.277787246,6.488129,2.9096653,1,4,3.3229215,7.4260397,5.653021,9.64255,5,-3.069426,5.713958,1,,4.3546247,8.4973135
254,76,121-33-5,COc1cc(C=O)ccc1O,0.018261163,1.058071066,-2.869328934,0.46483,0.753,1.233,2.4592,0.534285675,-0.340446534,-0.522138562,3.9274,0.903773751,3.1063917,6.192158,5,3,6.689623,7.841436,9.891396,10.33121,4,7.281828,8.049771,2,,6.520198,12.480162
255,77,1217-45-4,N#Cc1c2ccccc2c(C#N)c2ccccc12,0.071440272,1.314968527,-1.330731473,0.82757,-0.206,1.08,0,0.199646265,-0.269600553,-0.610929203,2.6457,1.200322171,3.6024065,1.2443484,3,4,3.0152853,7.4122944,2.403128,4.5752926,5,1.5160099,5.233429,5,,2.2554443,3.6011658
256,78,121848-75-7,Brc1c2ccccc2c(-c2c3ccccc3c(Br)c3ccccc23)c2ccccc12,1.436281684,0.662491861,-2.176008139,0.88666,-0.07,2.651,0.0259,0.291125219,-0.171688065,-0.702955544,2.8385,0.951009356,6.284793,3.2537062,1,4,2.7356832,6.9633174,4.354996,9.314565,5,-3.477509,4.752492,1,,3.1537838,8.419869
258,79,122-39-4,c1ccc(Nc2ccccc2)cc1,0,0.181810424,-4.074689576,0.70097,0.408,0.999,0.7338,0.471119669,-0.17517971,-0.391078061,4.2565,0.895908488,6.3607764,0.07103389,2,1,2.1173692,9.162435,6.734056,7.049729,2,2.285031,8.383524,4,,5.8481975,5.3898463
259,80,1226808-65-6,N#Cc1cncc(-c2cncc(C#N)c2)c1,0,2.137819433,-2.334080567,0.55435,0.1,1.328,2.1311,0.585477332,-0.440639819,-0.321352414,4.4719,0.803061654,2.7282631,0.23250826,3,3,6.2905335,11.205659,1.5616134,4.966223,4,3.5392518,3.3778315,5,,1.5196364,3.6174269
260,81,122918-25-6,N#Cc1cccc(Br)n1,0,2.309102586,-2.355697414,0.68202,-0.268,1.734,2.9365,0.61689918,-0.269933919,-0.290560434,4.6648,1.029518855,0.4969482,2.9105723,4,3,7.2310214,10.654299,-0.29976285,8.462578,4,8.803193,5.074289,3,,-1.2168348,6.677215
